0 0 0 3
10 0 8 -2
9 0 16 0
8 0 14 0
7 0 12 0
6 0 10 0
5 0 8 0
4 0 6 0
3 0 4 0
2 0 2 0
1 0 0 0
0 0.00 0.00 3
0 0.10 0.10 3
0 0.20 0.20 3
0 0.30 0.30 3
0 0.40 0.40 3
0 0.50 0.50 3
0 0.60 0.60 3
0 0.70 0.70 3
0 0.80 0.80 3
0 0.90 0.90 3
0 1.00 1.00 3
0 1.10 1.10 3
0 1.20 1.20 3
0 1.30 1.30 3
0 1.40 1.40 3
0 1.50 1.50 3
0 1.60 1.60 3
0 1.70 1.70 3
0 1.80 1.80 3
0 1.90 1.90 3
0 2.00 2.00 3
0 2.10 2.10 3
0 2.20 2.20 3
0 2.30 2.30 3
0 2.40 2.40 3
0 2.50 2.50 3
0 2.60 2.60 3
0 2.70 2.70 3
0 2.80 2.80 3
0 2.90 2.90 3
0 3.00 3.00 3
0 3.10 3.10 3
0 3.20 3.20 3
0 3.30 3.30 3
0 3.40 3.40 3
0 3.50 3.50 3
0 3.60 3.60 3
0 3.70 3.70 3
0 3.80 3.80 3
0 3.90 3.90 3
0 4.00 4.00 3
0 4.10 4.10 3
0 4.20 4.20 3
0 4.30 4.30 3
0 4.40 4.40 3
0 4.50 4.50 3
0 4.60 4.60 3
0 4.70 4.70 3
0 4.80 4.80 3
0 4.90 4.90 3
0 5.00 5.00 3
0 5.10 5.10 3
0 5.20 5.20 3
0 5.30 5.30 3
0 5.40 5.40 3
0 5.50 5.50 3
0 5.60 5.60 3
0 5.70 5.70 3
0 5.80 5.80 3
0 5.90 5.90 3
0 6.00 6.00 3
0 6.10 6.10 3
0 6.20 6.20 3
0 6.30 6.30 3
0 6.40 6.40 3
0 6.50 6.50 3
0 6.60 6.60 3
0 6.70 6.70 3
0 6.80 6.80 3
0 6.90 6.90 3
0 7.00 7.00 3
0 7.10 7.10 3
0 7.20 7.20 3
0 7.30 7.30 3
0 7.40 7.40 3
0 7.50 7.50 3
0 7.60 7.60 3
0 7.70 7.70 3
0 7.80 7.80 3
0 7.90 7.90 3
0 8.00 8.00 3
0 8.10 8.10 3
0 8.20 8.20 3
0 8.30 8.30 3
0 8.40 8.40 3
0 8.50 8.50 3
0 8.60 8.60 3
0 8.70 8.70 3
0 8.80 8.80 3
0 8.90 8.90 3
0 9.00 9.00 3
0 9.10 9.10 3
0 9.20 9.20 3
0 9.30 9.30 3
0 9.40 9.40 3
0 9.50 9.50 3
0 9.60 9.60 3
0 9.70 9.70 3
0 9.80 9.80 3
0 9.90 9.90 3
0 10.00 10.00 3
0 10.10 10.10 3
0 10.20 10.20 3
0 10.30 10.30 3
0 10.40 10.40 3
0 10.50 10.50 3
0 10.60 10.60 3
0 10.70 10.70 3
0 10.80 10.80 3
0 10.90 10.90 3
0 11.00 11.00 3
0 11.10 11.10 3
0 11.20 11.20 3
0 11.30 11.30 3
0 11.40 11.40 3
0 11.50 11.50 3
0 11.60 11.60 3
0 11.70 11.70 3
0 11.80 11.80 3
0 11.90 11.90 3
0 12.00 12.00 3
0 12.10 12.10 3
0 12.20 12.20 3
0 12.30 12.30 3
0 12.40 12.40 3
0 12.50 12.50 3
0 12.60 12.60 3
0 12.70 12.70 3
0 12.80 12.80 3
0 12.90 12.90 3
0 13.00 13.00 3
0 13.10 13.10 3
0 13.20 13.20 3
0 13.30 13.30 3
0 13.40 13.40 3
0 13.50 13.50 3
0 13.60 13.60 3
0 13.70 13.70 3
0 13.80 13.80 3
0 13.90 13.90 3
0 14.00 14.00 3
0 14.10 14.10 3
0 14.20 14.20 3
0 14.30 14.30 3
0 14.40 14.40 3
0 14.50 14.50 3
0 14.60 14.60 3
0 14.70 14.70 3
0 14.80 14.80 3
0 14.90 14.90 3
0 15.00 15.00 3
0 15.10 15.10 3
0 15.20 15.20 3
0 15.30 15.30 3
0 15.40 15.40 3
0 15.50 15.50 3
0 15.60 15.60 3
0 15.70 15.70 3
0 15.80 15.80 3
0 15.90 15.90 3
0 16.00 16.00 3
0 16.10 15.90 3
0 16.20 15.80 3
0 16.30 15.70 3
0 16.40 15.60 3
0 16.50 15.50 3
0 16.60 15.40 3
0 16.70 15.30 3
0 16.80 15.20 3
0 16.90 15.10 3
0 17.00 15.00 3
0 17.10 14.90 3
0 17.20 14.80 3
0 17.30 14.70 3
0 17.40 14.60 3
0 17.50 14.50 3
0 17.60 14.40 3
0 17.70 14.30 3
0 17.80 14.20 3
0 17.90 14.10 3
0 18.00 14.00 3
0 18.10 13.90 3
0 18.20 13.80 3
0 18.30 13.70 3
0 18.40 13.60 3
0 18.50 13.50 3
0 18.60 13.40 3
0 18.70 13.30 3
0 18.80 13.20 3
0 18.90 13.10 3
0 19.00 13.00 3
0 19.10 12.90 3
0 19.20 12.80 3
0 19.30 12.70 3
0 19.40 12.60 3
0 19.50 12.50 3
0 19.60 12.40 3
0 19.70 12.30 3
0 19.80 12.20 3
0 19.90 12.10 3
0 20.00 12.00 3
0 20.10 11.90 3
0 20.20 11.80 3
0 20.30 11.70 3
0 20.40 11.60 3
0 20.50 11.50 3
0 20.60 11.40 3
0 20.70 11.30 3
0 20.80 11.20 3
0 20.90 11.10 3
0 21.00 11.00 3
0 21.10 10.90 3
0 21.20 10.80 3
0 21.30 10.70 3
0 21.40 10.60 3
0 21.50 10.50 3
0 21.60 10.40 3
0 21.70 10.30 3
0 21.80 10.20 3
0 21.90 10.10 3
0 22.00 10.00 3
0 22.10 9.90 3
0 22.20 9.80 3
0 22.30 9.70 3
0 22.40 9.60 3
0 22.50 9.50 3
0 22.60 9.40 3
0 22.70 9.30 3
0 22.80 9.20 3
0 22.90 9.10 3
0 23.00 9.00 3
0 23.10 8.90 3
0 23.20 8.80 3
0 23.30 8.70 3
0 23.40 8.60 3
0 23.50 8.50 3
0 23.60 8.40 3
0 23.70 8.30 3
0 23.80 8.20 3
0 23.90 8.10 3
0 24.00 8.00 3
0 24.10 7.90 3
0 24.20 7.80 3
0 24.30 7.70 3
0 24.40 7.60 3
0 24.50 7.50 3
0 24.60 7.40 3
0 24.70 7.30 3
0 24.80 7.20 3
0 24.90 7.10 3
0 25.00 7.00 3
0 25.10 6.90 3
0 25.20 6.80 3
0 25.30 6.70 3
0 25.40 6.60 3
0 25.50 6.50 3
0 25.60 6.40 3
0 25.70 6.30 3
0 25.80 6.20 3
0 25.90 6.10 3
0 26.00 6.00 3
0 26.10 5.90 3
0 26.20 5.80 3
0 26.30 5.70 3
0 26.40 5.60 3
0 26.50 5.50 3
0 26.60 5.40 3
0 26.70 5.30 3
0 26.80 5.20 3
0 26.90 5.10 3
0 27.00 5.00 3
0 27.10 4.90 3
0 27.20 4.80 3
0 27.30 4.70 3
0 27.40 4.60 3
0 27.50 4.50 3
0 27.60 4.40 3
0 27.70 4.30 3
0 27.80 4.20 3
0 27.90 4.10 3
0 28.00 4.00 3
0 28.10 3.90 3
0 28.20 3.80 3
0 28.30 3.70 3
0 28.40 3.60 3
0 28.50 3.50 3
0 28.60 3.40 3
0 28.70 3.30 3
0 28.80 3.20 3
0 28.90 3.10 3
0 29.00 3.00 3
0 29.10 2.90 3
0 29.20 2.80 3
0 29.30 2.70 3
0 29.40 2.60 3
0 29.50 2.50 3
0 29.60 2.40 3
0 29.70 2.30 3
0 29.80 2.20 3
0 29.90 2.10 3
0 30.00 2.00 3
0 30.10 1.90 3
0 30.20 1.80 3
0 30.30 1.70 3
0 30.40 1.60 3
0 30.50 1.50 3
0 30.60 1.40 3
0 30.70 1.30 3
0 30.80 1.20 3
0 30.90 1.10 3
0 31.00 1.00 3
0 31.10 0.90 3
0 31.20 0.80 3
0 31.30 0.70 3
0 31.40 0.60 3
0 31.50 0.50 3
0 31.60 0.40 3
0 31.70 0.30 3
0 31.80 0.20 3
0 31.90 0.10 3
